https://www.otomoto.pl/osobowe/oferta/volkswagen-polo-ID6HIdEM.html	Volkswagen Polo 1.2 TSI Blue Motion Technology Black/Silver Edition	26 900	Volkswagen	Polo	Szary	3	5	2015	
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6HIeQy.html	Toyota Avensis 1.8 Edition (2014)	45 500	Toyota	Avensis	Bordowy	4	5	2014	
https://www.otomoto.pl/osobowe/oferta/volkswagen-golf-ID6GWuv3.html	Volkswagen Golf VI 2.0 TSI GTI DSG	42 999	Volkswagen	Golf	Szary	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/peugeot-107-ID6HIeWR.html	Peugeot 107	22 900	Peugeot	107	Czarny	5	4	2013	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-2-ID6H4y52.html	BMW Seria 2 218d M Sport sport	139 000	BMW	Seria 2	Czarny	5	5	2023	
https://www.otomoto.pl/osobowe/oferta/mini-countryman-ID6HIeye.html	MINI Countryman	21 279	MINI	Countryman	Czarny	5	5	2018	
https://www.otomoto.pl/osobowe/oferta/volkswagen-golf-ID6HIeBn.html	Volkswagen Golf VI 1.6 TDI Highline DSG	27 500	Volkswagen	Golf	Srebrny	5	5	2012	
https://www.otomoto.pl/osobowe/oferta/audi-a5-ID6HvvZb.html	Audi A5	62 000	Audi	A5	Granatowy	2	4	2012	
https://www.otomoto.pl/osobowe/oferta/citroen-berlingo-ID6HIeoA.html	Citroën Berlingo	26 990	Citroën	Berlingo	Brązowy	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/volkswagen-golf-ID6HrNGO.html	Volkswagen Golf VII 2.0 TSI BMT 4Mot R DSG	109 000	Volkswagen	Golf	Niebieski	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-4-ID6HIeq2.html	BMW Seria 4	92 000	BMW	Seria 4	Biały	5	5	2017	
